"order_id","product_id","add_to_cart_order","reordered"
183035,46990,21,0
183035,26283,22,0
183035,21137,23,0
183035,33342,24,0
183035,46969,25,0
183035,27626,26,0
183035,9266,27,0
183035,44219,28,0
183035,5708,29,0
183035,32580,30,0
183035,7806,31,0
183035,12597,32,0
183035,21267,33,0
183035,33782,34,0
183035,24841,35,0
183035,30720,36,0
183035,40706,37,0
183035,9807,38,0
184123,47792,1,1
184123,20574,2,1
184123,18599,3,0
184123,42318,4,0
184123,21903,5,0
184123,24964,6,0
184123,43961,7,1
184123,49113,8,0
184123,41950,9,0
184205,33757,1,0
184205,30795,2,1
184205,43338,3,0
184205,19678,4,1
184205,21162,5,1
184205,9477,6,1
184205,42701,7,1
184205,2748,8,1
184205,31004,9,1
184205,39299,10,1
184205,6615,11,1
184205,23375,12,0
184205,33825,13,1
184205,5876,14,0
184205,4421,15,1
184205,35461,16,0
184205,36583,17,0
184205,32691,18,0
184205,18176,19,0
184205,47648,20,0
184205,8866,21,0
184205,24120,22,0
184205,20876,23,0
184205,19724,24,0
184205,9019,25,0
184205,38618,26,1
184205,6760,27,1
184205,9018,28,1
184205,33796,29,1
184205,3464,30,0
184205,38077,31,1
184205,29594,32,0
184205,17454,33,0
184699,20995,1,1
184699,4605,2,1
185743,8859,1,1
185743,47317,2,1
185743,16757,3,1
185743,19677,4,1
185743,46654,5,1
185743,2855,6,1
185743,30338,7,1
185743,46881,8,1
185743,40709,9,1
185743,13423,10,1
188122,12140,1,1
188122,39685,2,0
188122,6046,3,0
190299,44201,1,1
190299,24197,2,0
190299,21622,3,0
190299,17355,4,1
190299,16349,5,1
190299,8277,6,1
190299,38383,7,1
190299,19019,8,1
190299,31343,9,1
190299,18594,10,1
190299,37687,11,1
190299,13851,12,1
190299,33731,13,1
190299,21937,14,1
190299,17949,15,1
190299,47766,16,1
190299,14852,17,1
192018,22035,1,0
192018,27344,2,0
192018,43961,3,0
192018,24852,4,1
192018,4421,5,1
192018,28199,6,1
192842,28132,1,1
192842,26317,2,1
192842,16083,3,1
194959,25466,1,1
194959,43772,2,1
194959,42240,3,1
194978,31066,1,0
194978,38192,2,0
194978,44971,3,0
194978,24852,4,0
194978,10957,5,1
194978,22309,6,1
194978,48965,7,1
195206,25718,1,0
195206,14901,2,0
195206,47766,3,0
195206,27701,4,0
195206,12427,5,1
195206,33288,6,0
195206,5340,7,0
195206,33018,8,0
195206,21137,9,0
195206,7781,10,0
195206,38485,11,0
195206,13237,12,0
195206,28476,13,0
195206,13712,14,1
195206,26714,15,1
195206,26047,16,1
195206,47979,17,1
195206,209,18,1
195206,8475,19,0
195569,39832,1,0
195569,3858,2,0
195569,16020,3,0
195569,34230,4,1
195569,12508,5,1
195569,44085,6,1
195569,23909,7,1
195569,34234,8,1
195569,19604,9,1
196100,5785,1,1
196100,47209,2,1
196100,10369,3,1
196100,28052,4,1
196100,16185,5,1
196100,5876,6,1
196100,25653,7,0
196100,35951,8,0
196100,29983,9,0
196100,43504,10,0
196100,43086,11,1
196100,12714,12,1
196100,27521,13,1
196100,46665,14,1
196100,28278,15,1
196100,21634,16,1
196100,33303,17,1
196100,42536,18,1
196100,19508,19,1
196100,41755,20,1
196100,37011,21,0
196100,24534,22,1
196100,34497,23,1
196100,10199,24,0
196100,23165,25,0
196100,5646,26,0
196100,6193,27,0
196100,31074,28,0
196100,20632,29,1
196100,1244,30,0
196100,31391,31,0
196100,12036,32,0
196100,21405,33,1
196100,5652,34,0
196100,14633,35,0
196100,8555,36,0
196100,8728,37,0
196100,13176,38,0
196274,18523,1,1
196274,21137,2,1
196274,38277,3,1
196274,20947,4,1
196274,14853,5,1
196274,45603,6,1
196432,4920,1,0
196432,16363,2,1
199347,45071,1,0
199347,10246,2,0
199347,27830,3,0
199347,21938,4,0
199347,28792,5,1
199898,6644,1,1
199898,1880,2,1
199898,14881,3,1
199898,27966,4,1
199898,21783,5,1
199898,40595,6,1
199898,30391,7,1
199898,43961,8,1
199898,27900,9,1
199898,42367,10,1
199898,21137,11,1
199898,9104,12,1
199898,8021,13,1
199898,25808,14,1
199898,26010,15,0
199898,38944,16,0
199898,29662,17,0
200353,22935,1,0
200353,47626,2,0
200353,21903,3,0
200353,39984,4,0
200353,37011,5,0
200353,2086,6,0
200353,35108,7,0
200353,40660,8,0
200353,46047,9,0
200353,38527,10,0
200353,4792,11,0
200353,48523,12,0
200353,38679,13,0
200353,37825,14,0
200353,11576,15,0
200353,25623,16,0
200353,21616,17,0
200353,21560,18,0
200353,34466,19,0
200353,34497,20,0
200353,27521,21,0
200353,5646,22,0
200353,7559,23,0
200353,28066,24,0
200353,48057,25,0
200353,32864,26,0
200353,44359,27,0
200353,31444,28,0
200353,35951,29,1
200353,33572,30,0
201962,14168,1,1
201962,24852,2,1
201962,22414,3,1
201962,17316,4,1
201962,45762,5,1
201962,45066,6,1
201962,26842,7,1
201962,35824,8,1
201962,13722,9,0
201962,44475,10,1
202775,15359,1,1
202775,22882,2,1
202775,18104,3,1
202775,32982,4,1
202775,3035,5,1
202775,24852,6,1
202775,44086,7,1
204455,13176,1,1
204455,15649,2,1
204455,37687,3,1
204455,35221,4,1
204455,22825,5,0
204455,44359,6,0
204455,42736,7,1
204455,13431,8,0
204455,27171,9,0
204455,34126,10,1
204455,12419,11,1
204455,15261,12,0
204455,13780,13,1
204455,13212,14,0
204455,45535,15,1
204455,5746,16,0
204455,33731,17,1
204455,8174,18,0
204455,24964,19,1
204455,12638,20,1
204455,39345,21,0
204455,27845,22,1
204455,40706,23,1
204455,43076,24,0
204455,27086,25,1
204455,28289,26,1
204455,5456,27,1
204455,18234,28,0
204585,25890,1,0
204585,24830,2,1
204585,10246,3,0
204585,41950,4,1
205824,10673,1,1
205824,16994,2,1
205824,22959,3,1
205824,2180,4,1
205824,34300,5,0
205824,43867,6,1
205824,13802,7,1
205824,1090,8,1
206062,33452,1,0
206062,2187,2,0
206076,47788,1,1
206076,4920,2,1
206076,1181,3,1
206076,25569,4,1
206076,27020,5,1
206076,260,6,1
206076,25804,7,1
206076,1,8,1
206076,37241,9,1
206076,36672,10,1
206076,1940,11,1
206076,3481,12,1
206353,14947,1,1
206353,47626,2,0
206353,7628,3,0
206353,33754,4,0
206353,24852,5,1
206353,4562,6,0
206353,30169,7,1
206353,2374,8,1
206353,29931,9,0
206353,18894,10,1
206353,4957,11,0
206353,38400,12,0
206353,40199,13,0
206353,37766,14,1
206353,29307,15,0
206353,45633,16,0
206353,38562,17,0
206353,27548,18,1
206353,35234,19,1
206353,39491,20,1
206353,6679,21,1
206353,11460,22,0
206353,10560,23,1
206353,35921,24,1
206353,17261,25,0
206353,33816,26,0
206353,12894,27,0
206353,10421,28,0
206353,15860,29,0
206353,32883,30,0
206353,33129,31,0
208230,8580,1,1
208230,11123,2,1
208230,5221,3,1
208230,12115,4,1
208230,40302,5,1
208230,45228,6,1
208230,4795,7,1
208230,44051,8,1
208230,20876,9,1
208230,31374,10,1
208230,41414,11,1
208230,16014,12,1
208230,43990,13,0
208230,34894,14,0
208230,8767,15,0
208230,25989,16,1
208230,40794,17,1
208230,15233,18,1
208230,3618,19,1
208995,47209,1,1
208995,17600,2,1
208995,21137,3,1
208995,36848,4,1
208995,22035,5,1
208995,41950,6,1
208995,13176,7,1
208995,27845,8,1
208995,43961,9,1
208995,30561,10,1
208995,5063,11,1
208995,27966,12,1
208995,48628,13,1
210316,26618,1,0
210316,33174,2,0
210316,48364,3,1
210316,38797,4,0
210316,35166,5,0
210316,10568,6,0
210316,6341,7,0
210316,35108,8,0
210316,36086,9,0
210316,27086,10,0
211681,22124,1,1
211681,25745,2,1
211681,24041,3,1
211681,40285,4,1
211681,34574,5,0
211681,5782,6,0
213060,41445,1,0
213060,10862,2,0
213060,24852,3,1
213060,28226,4,1
213060,32429,5,0
213060,9839,6,1
213060,21137,7,1
213060,21174,8,0
213060,28985,9,0
213060,18465,10,1
213060,35221,11,1
213060,43643,12,1
213060,36406,13,1
213060,20899,14,1
213060,45106,15,0
213060,20764,16,1
213060,43713,17,0
213218,43500,1,1
213218,19910,2,0
213624,16057,1,1
213624,24852,2,1
213624,19734,3,1
213624,49522,4,1
213624,28449,5,1
213624,137,6,1
215250,3053,1,0
215250,30597,2,0
215530,20842,1,0
215530,39475,2,0
215530,5314,3,0
215530,39408,4,0
215530,4920,5,0
215530,33000,6,0
215530,28399,7,0
215530,37460,8,0
215530,22069,9,0
215841,47977,1,1
215841,40174,2,1
215841,17316,3,1
215841,27730,4,1
215841,49605,5,0
215841,31040,6,0
217107,5876,1,1
217107,26209,2,1
217107,28985,3,0
217107,40377,4,1
217107,27521,5,1
217107,48205,6,0
217107,38077,7,1
217567,34256,1,0
217567,7197,2,0
217567,44987,3,1
217567,24263,4,0
217567,6873,5,0
217567,22224,6,0
217567,28849,7,0
217567,14267,8,0
217567,30391,9,0
217567,5876,10,0
217567,21616,11,0
218038,26265,1,1
218038,21240,2,1
218038,8982,3,1
218038,24852,4,1
218038,14897,5,1
218038,36130,6,1
218038,3512,7,1
218186,10957,1,1
218186,36170,2,1
218186,43867,3,0
218186,17316,4,1
218186,14147,5,0
218186,16797,6,0
218186,24852,7,0
218186,39046,8,0
218186,46041,9,1
218186,40376,10,1
218186,34640,11,0
218186,8744,12,1
218186,6177,13,0
218186,22583,14,0
218186,20512,15,0
218186,39224,16,0
218764,277,1,1
218764,38133,2,1
218764,49239,3,1
218764,31618,4,1
218764,24852,5,1
218764,14227,6,1
218764,9640,7,1
218764,11383,8,1
218764,23296,9,1
218764,48626,10,1
218764,35213,11,1
218764,26600,12,1
218764,33548,13,1
218764,33791,14,0
218764,42372,15,1
218764,32331,16,0
218764,38241,17,0
218764,30525,18,0
218764,2575,19,0
218782,15125,1,0
218782,10637,2,0
218782,31158,3,0
218782,13016,4,0
218782,18284,5,1
218782,8224,6,0
218782,22656,7,0
218782,35601,8,0
218782,4932,9,1
221447,38275,1,1
222215,1974,1,0
222215,38720,2,1
222215,10831,3,1
222215,22418,4,1
222215,41216,5,0
223298,23020,1,1
223298,36186,2,1
223298,34389,3,1
223298,32679,4,0
223298,30021,5,1
223298,34145,6,0
223298,5525,7,0
223298,23360,8,0
223298,5884,9,0
223298,6473,10,1
223378,42224,1,0
223378,22507,2,1
223378,9434,3,0
223378,21195,4,0
224995,11819,1,1
224995,46720,2,0
224995,1999,3,0
224995,27012,4,1
224995,28289,5,1
224995,30391,6,1
225860,38827,1,1
225860,17131,2,1
225860,7677,3,1
225860,28986,4,0
225860,29722,5,0
225860,9876,6,0
225860,12592,7,1
228674,3039,1,0
228674,34746,2,1
228674,32641,3,1
228674,26709,4,1
228674,14233,5,1
228674,45840,6,1
228727,25817,1,1
228727,42450,2,0
228727,874,3,0
228727,25826,4,1
228727,44624,5,0
230824,38463,1,0
230824,30309,2,1
230824,22767,3,1
231182,44359,1,1
231182,26985,2,1
231182,15290,3,1
231182,22077,4,1
231182,42736,5,1
231182,21927,6,0
231182,27360,7,0
231182,48375,8,1
231182,22890,9,1
231182,35855,10,0
231182,11837,11,0
231182,10673,12,0
231182,7156,13,0
231182,26493,14,1
231182,5068,15,1
231182,12126,16,0
231182,41273,17,1
231182,13516,18,0
231182,39636,19,1
231182,4097,20,0
232745,45443,1,1
232745,32172,2,1
232745,41290,3,1
232745,5013,4,1
232745,46402,5,1
232745,47516,6,1
232745,31778,7,1
232745,47234,8,0
232745,16816,9,1
232745,5785,10,0
232745,5611,11,0
232745,36220,12,0
232745,26882,13,1
232857,12341,1,1
232857,41787,2,0
232857,38689,3,0
232857,43295,4,0
232857,30233,5,0
232857,4799,6,0
232857,28745,7,0
232857,31506,8,0
232857,18362,9,0
232857,25659,10,0
236314,28204,1,1
236314,39190,2,1
236314,36994,3,1
236906,47626,1,1
236906,40198,2,1
236906,35503,3,1
236906,37067,4,0
236906,16462,5,1
236906,1090,6,0
236906,21616,7,1
236906,8456,8,0
236906,39468,9,0
236906,8912,10,0
236906,30529,11,0
236906,29557,12,0
236906,46807,13,0
236906,12492,14,0
236906,39469,15,0
236906,7500,16,0
236906,44912,17,0
236930,27241,1,1
236930,36865,2,1
236930,28465,3,1
236930,20168,4,0
236930,49588,5,0
236930,22713,6,0
236930,22935,7,0
236930,95,8,0
236930,47008,9,0
239673,46260,1,0
239673,1919,2,0
239673,24231,3,0
239673,15683,4,0
239673,30994,5,0
239673,27454,6,0
239673,14218,7,0
239673,7781,8,0
239673,961,9,1
239673,19691,10,0
241518,39928,1,1
241518,21137,2,0
241518,26209,3,0
241518,33754,4,0
241518,33787,5,0
241518,42450,6,0
241518,39180,7,1
241518,17600,8,0
241518,29987,9,0
241518,35530,10,0
241518,39411,11,0
241518,4605,12,0
241518,9839,13,0
241518,28745,14,1
241518,24852,15,1
241518,39275,16,0
241518,16349,17,0
241518,26695,18,0
241518,17038,19,0
241518,22474,20,0
243262,44218,1,0
243433,1000,1,1
243433,11759,2,1
243433,42500,3,0
243433,37527,4,0
243433,13575,5,0
243433,39275,6,1
243562,16262,1,0
243562,14947,2,0
243562,35018,3,0
243562,2086,4,0
243562,19101,5,0
245863,7862,1,1
245863,21288,2,0
246282,13424,1,0
246282,12903,2,0
246282,38067,3,0
246282,5876,4,1
246282,26856,5,0
246282,13335,6,0
246282,45007,7,1
246282,26800,8,1
246282,27521,9,1
246282,34969,10,0
246282,31015,11,0
246282,37646,12,0
246282,21128,13,0
246282,30489,14,0
246282,22935,15,1
246282,15763,16,0
246282,43789,17,1
246282,16759,18,1
246282,39812,19,0
246282,42736,20,0
246282,45264,21,0
246282,23516,22,0
246578,35731,1,1
246578,4832,2,1
246578,49235,3,1
246578,44487,4,1
246578,40742,5,1
246578,5077,6,1
247589,46227,1,1
247589,3710,2,0
247589,21709,3,1
247589,33000,4,1
247589,3583,5,1
247589,43123,6,0
247589,8620,7,0
247589,7881,8,0
247589,2776,9,1
247589,24716,10,1
247589,1877,11,0
248286,38374,1,0
248286,4977,2,0
248286,6193,3,0
248286,28934,4,1
248286,20842,5,0
248286,29363,6,0
248286,12980,7,1
248286,47766,8,0
248286,22888,9,0
248286,29334,10,0
248286,41588,11,0
248286,7628,12,0
250620,15424,1,1
250620,24269,2,1
250620,39386,3,1
250620,28227,4,1
250620,11331,5,1
250620,11043,6,1
250620,19578,7,1
252957,42265,1,0
253244,25513,1,0
253244,38793,2,0
253244,24852,3,1
253244,47630,4,0
253244,49517,5,0
253244,34748,6,0
253244,28204,7,1
257720,27845,1,0
257720,37067,2,1
257720,42578,3,1
257720,38274,4,1
257720,19154,5,1
257720,27086,6,1
257720,13733,7,1
257720,48726,8,0
257720,22939,9,0
257727,24082,1,1
257727,40706,2,1
257727,14218,3,1
257727,24852,4,1
257727,4920,5,1
258817,41488,1,0
258817,22438,2,1
258817,31506,3,1
258817,5798,4,0
258817,47828,5,0
259086,17207,1,1
259086,35199,2,1
259086,39922,3,1
259086,13176,4,1
259086,42265,5,1
260074,19660,1,1
260480,27845,1,1
260480,19706,2,0
260480,21137,3,1
260480,42701,4,1
260480,25138,5,0
260480,44359,6,1
260480,26369,7,1
260480,35535,8,1
260480,5479,9,1
260480,13435,10,1
260480,6873,11,1
260480,19678,12,1
260480,22276,13,1
260480,18234,14,1
260480,5876,15,1
260480,49383,16,1
260480,9885,17,1
260480,25947,18,0
260480,260,19,0
260480,12145,20,0
260480,18441,21,1
260480,29418,22,1
260480,34562,23,1
260480,46906,24,1
260480,11520,25,0
260536,16020,1,1
260536,35213,2,1
261248,33120,1,0
261248,12258,2,0
261248,6361,3,0
261248,3756,4,0
261248,3789,5,0
261248,9799,6,0
261248,16289,7,0
261248,13874,8,0
261248,42356,9,0
261248,44703,10,0
261248,21903,11,0
261248,15937,12,0
261248,41065,13,0
261248,45007,14,0
261248,19048,15,0
261248,1025,16,0
261248,31717,17,0
261248,43961,18,0
261248,2433,19,0
261248,39180,20,0
261248,19155,21,0
261248,18503,22,0
261248,8309,23,0
261248,24799,24,0
261248,46045,25,0
261248,24263,26,0
261248,16824,27,0
261248,38968,28,0
261248,23881,29,0
261248,39696,30,0
261248,40587,31,0
261248,11865,32,0
261248,24631,33,0
261248,13807,34,0
261248,36549,35,0
261248,12324,36,0
261458,14084,1,1
261458,23099,2,1
261458,24852,3,1
261458,28985,4,1
261458,39275,5,1
261458,24489,6,1
261458,26128,7,1
261458,21903,8,1
261458,33731,9,1
261458,16757,10,0
261458,45540,11,0
261458,33619,12,0
261458,44359,13,1
261458,15984,14,0
261458,38312,15,0
261458,48220,16,0
261458,34243,17,0
261458,16759,18,1
261589,2298,1,1
261589,27845,2,1
261589,9515,3,1
261589,24852,4,1
261589,40593,5,1
261589,47953,6,1
261589,46565,7,0
261589,37193,8,1
262352,19660,1,0
262352,44471,2,0
262352,38777,3,0
262352,13176,4,1
262352,20754,5,0
262352,45541,6,0
262352,40002,7,0
262352,46709,8,0
262352,41461,9,1
262352,27105,10,0
262352,890,11,0
262352,27336,12,0
262352,41559,13,0
262352,20015,14,1
262352,34243,15,1
262352,48679,16,1
262352,36792,17,0
262357,9554,1,1
262357,31555,2,1
262357,47209,3,1
262357,47626,4,1
262357,8859,5,1
262357,5612,6,0
262357,48679,7,1
262357,25340,8,0
262357,8277,9,1
262357,13176,10,1
262357,436,11,0
263777,40396,1,1
263777,16203,2,0
263777,31040,3,0
263777,42265,4,0
263777,5438,5,0
263777,8580,6,0
263777,31231,7,0
263777,29103,8,0
266817,8638,1,1
266817,27163,2,0
266817,32163,3,0
266817,9839,4,1
266817,35752,5,1
266817,42512,6,0
266817,48299,7,0
266817,43459,8,0
266817,34862,9,0
266817,37899,10,0
267939,43352,1,1
267939,20955,2,1
268485,47612,1,1
268485,47672,2,1
268485,38739,3,0
268485,23734,4,1
268485,48745,5,1
268485,13780,6,1
268485,15261,7,0
268485,18531,8,1
268485,44234,9,0
268485,31506,10,0
268485,36180,11,0
268485,3808,12,0
268485,37664,13,0
268485,12899,14,0
268485,20479,15,1
268485,29439,16,0
268485,43999,17,0
272123,19660,1,1
272744,12476,1,1
272744,651,2,1
272744,37710,3,1
275885,43154,1,1
275885,41276,2,1
275885,35866,3,0
275885,35263,4,0
275885,5161,5,1
275885,37687,6,1
276921,7916,1,1
276921,36878,2,1
276921,41363,3,1
277601,45007,1,1
277601,21405,2,1
277601,19894,3,1
277601,21616,4,1
277601,27086,5,1
277601,19057,6,1
277601,39275,7,1
277601,46087,8,1
277601,31634,9,1
277601,12206,10,1
277601,46979,11,1
277601,19706,12,0
277601,36792,13,1
278492,10697,1,1
278492,38041,2,1
278492,39587,3,1
278492,30389,4,1
278492,5025,5,0
278492,11121,6,0
278492,33844,7,0
278492,13242,8,0
278492,5737,9,1
280394,24852,1,1
280394,17985,2,0
280394,33000,3,1
280394,49683,4,0
280394,49610,5,1
280394,24184,6,1
280394,30489,7,1
280394,42585,8,1
280394,5785,9,1
280394,27662,10,0
280394,3090,11,0
280394,42265,12,0
280394,25640,13,1
280394,43122,14,0
280394,28849,15,0
280394,14678,16,0
280394,21137,17,1
280394,19895,18,0
280394,17828,19,0
280394,4487,20,0
280394,30700,21,0
280394,27744,22,0
280652,17872,1,1
280652,20632,2,1
280652,44632,3,1
280652,35221,4,1
280652,42721,5,1
281277,38777,1,0
281277,13176,2,0
281277,14161,3,0
281277,23622,4,0
281800,36709,1,1
281800,13176,2,1
281800,26604,3,1
281800,31343,4,1
281800,33316,5,1
281800,605,6,1
281800,16396,7,1
281829,31727,1,1
281829,31717,2,1
281829,44683,3,1
281829,26209,4,1
281829,21616,5,1
281829,21903,6,0
282699,48118,1,0
282699,1319,2,1
282699,5785,3,1
282699,39972,4,0
282699,16793,5,0
283656,4692,1,1
283656,21709,2,1
283656,26620,3,1
283656,21410,4,1
283656,40332,5,1
283656,2770,6,1
283656,29628,7,1
283656,29345,8,1
283656,14648,9,0
283656,39993,10,1
283656,2295,11,0
283656,34049,12,0
284571,5285,1,1
284571,30924,2,1
284571,48142,3,1
284571,31610,4,1
284571,37950,5,1
284571,15324,6,1
284571,23682,7,1
284571,27966,8,1
284571,24007,9,1
284571,21137,10,1
284571,35599,11,1
284571,17615,12,1
284571,13176,13,1
284571,11714,14,1
284571,15424,15,1
284571,23909,16,1
284571,11868,17,1
284571,28199,18,1
284571,39275,19,1
284571,47626,20,1
284867,47766,1,1
284867,20574,2,1
284867,49683,3,1
284867,46802,4,1
284867,9076,5,1
284867,2295,6,1
284867,14240,7,1
284867,34134,8,1
284867,4297,9,1
284867,29127,10,1
284867,21137,11,0
284867,47626,12,0
284867,13176,13,0
284867,20794,14,1
284867,21903,15,1
284867,49383,16,0
284867,37646,17,0
284867,12872,18,0
284867,18171,19,0
284867,2855,20,0
284867,31553,21,0
284867,21083,22,0
284867,2664,23,0
284867,16560,24,0
284867,3874,25,0
284867,49583,26,0
284867,1335,27,0
284867,18487,28,0
284867,20345,29,1
285555,37725,1,1
285555,264,2,1
285555,15544,3,1
285555,26709,4,1
285555,35383,5,1
285976,49075,1,0
285976,23537,2,0
285976,26723,3,1
285976,19240,4,1
285976,35887,5,1
285976,39040,6,1
285976,32557,7,1
285976,34466,8,1
285976,35503,9,1
285976,12343,10,1
288192,13176,1,1
288192,36865,2,0
288192,49026,3,1
288192,40852,4,0
288192,28465,5,1
288192,21295,6,0
288192,28849,7,1
288192,19370,8,1
288192,10749,9,0
288192,31717,10,0
288192,46575,11,0
288192,20995,12,1
288192,47626,13,0
288192,26209,14,1
288192,27966,15,0
288192,21903,16,1
288192,43295,17,0
288192,22825,18,1
288192,30450,19,0
288192,27142,20,0
288192,34190,21,0
288192,33198,22,0
288199,40449,1,1
288199,38433,2,1
288199,1202,3,1
288199,13351,4,1
288199,34386,5,1
288199,34027,6,1
288199,16953,7,1
288199,365,8,0
288199,23927,9,0
288199,63,10,0
290864,2120,1,1
290942,10957,1,1
290942,47740,2,1
290942,21511,3,1
290942,38720,4,0
290942,47495,5,0
290942,41377,6,0
290942,14962,7,1
290942,5618,8,0
290942,21219,9,0
290942,31034,10,0
291109,5902,1,0
291109,20114,2,0
291109,47734,3,1
291109,28842,4,1
291109,21526,5,1
291109,26209,6,1
291186,6350,1,0
291186,45483,2,0
291186,1850,3,0
291186,26505,4,0
291186,10637,5,0
291186,18637,6,0
291186,29345,7,0
292407,5785,1,0
292407,34969,2,0
292407,24024,3,1
292407,18531,4,1
292407,48857,5,1
292407,18465,6,1
293916,30316,1,0
293916,11827,2,1
293916,4778,3,0
293916,14063,4,0
293916,17616,5,0
293916,34862,6,0
293916,36664,7,0
295167,22035,1,1
295167,8277,2,1
295167,4920,3,1
295167,24852,4,1
295167,21070,5,1
295167,25437,6,1
295167,30489,7,1
295167,9550,8,1
295167,43961,9,1
295167,12023,10,1
295167,49300,11,0
295167,27055,12,1
295167,24561,13,0
295167,8251,14,1
295167,44632,15,1
295167,40646,16,0
295167,28849,17,0
295167,47209,18,1
295167,11712,19,1
295167,48679,20,0
295167,16249,21,1
295167,21405,22,1
295167,28842,23,0
295167,26209,24,1
295167,7456,25,0
295167,41836,26,1
295167,23516,27,0
295167,42736,28,1
295167,8143,29,0
295167,7500,30,0
295167,44987,31,0
295167,16797,32,1
295167,6061,33,0
295167,33381,34,1
295692,23909,1,1
295692,18926,2,1
295692,32331,3,1
295692,48626,4,1
295692,5013,5,1
295692,3400,6,1
295692,2413,7,1
295692,33548,8,1
295692,45443,9,1
295692,22124,10,1
295692,43369,11,1
295692,23106,12,1
295692,41714,13,1
295692,25494,14,1
295692,38241,15,1
295692,5047,16,0
295692,31268,17,0
295692,26586,18,0
295692,19156,19,1
295692,34915,20,1
296619,32017,1,0
296619,47626,2,1
296619,12797,3,0
296619,890,4,0
296619,39097,5,0
296619,25513,6,0
298486,5785,1,0
298486,25072,2,0
298486,19057,3,1
298486,8277,4,0
298486,16278,5,0
298486,5450,6,1
298486,13176,7,1
298486,19816,8,0
298486,2732,9,1
298486,23774,10,0
298486,31075,11,0
298486,33125,12,0
298486,5769,13,0
298486,45104,14,1
298486,47621,15,1
298486,41642,16,0
298486,10992,17,0
301001,44683,1,1
301001,8048,2,1
302306,19678,1,1
302306,18362,2,0
302306,7751,3,0
302306,14678,4,0
302306,23029,5,0
302383,27104,1,1
302383,9387,2,1
302383,22849,3,1
302383,21903,4,1
302383,48493,5,0
302383,44683,6,1
302383,44514,7,1
302383,46526,8,0
303067,2120,1,1
303067,31154,2,1
303067,11123,3,1
303387,43086,1,1
303387,4472,2,1
303387,2361,3,0
303387,30063,4,0
303387,34,5,0
303387,47792,6,0
303387,25551,7,0
303639,19208,1,1
303639,30391,2,1
303639,32109,3,0
303639,39877,4,1
304786,44303,1,0
304786,14133,2,0
304786,27142,3,0
304786,20734,4,0
304786,5640,5,0
304786,1819,6,0
304786,35815,7,0
304786,23563,8,0
304786,23211,9,0
304786,17419,10,0
304786,20113,11,0
304786,17835,12,0
304786,13829,13,0
306875,11912,1,0
306875,42403,2,1
306875,39107,3,0
306875,18218,4,0
306875,45639,5,0
306875,16185,6,1
306875,24053,7,1
306875,29433,8,0
306875,40172,9,0
306875,46015,10,0
306875,5595,11,0
306875,12817,12,0
306875,1139,13,0
306875,29487,14,0
306875,14197,15,0
306875,47754,16,0
306875,33731,17,0
306875,42625,18,0
306875,7021,19,0
306875,27760,20,0
306875,42804,21,0
306875,43154,22,0
306875,40795,23,0
307213,21137,1,1
